id_conductor,nombre,celular,masculino,edad,experiencia,antiguedad,salario_base,distancia_recorrida,num_viajes,bono_mensual,zona_riesgo,tiene_dependientes,viaje_urbano,descanso_suficiente,nivel_estudios,viajes_cancelados,espera_excesiva,problemas_pago,quejas_previas,categoria,queja,probabilidad
493a5ba8-ff44-41b9-bec8-5785704b057c,Wilfredo Catalán Jiménez,+34 876 595 967,0,26,5,1,8633,7239,19,5256.09841872186,0,1,1,1,0,0,0,1,1,recursos humanos,exceso de trabajo,4
6d5d20e7-92b9-4703-aa0a-972c5408ddbb,Luciano del Diego,+34 887836825,0,48,4,2,8393,6810,30,5565.69895096857,1,1,0,1,2,0,1,0,0,finanzas,Bono no reflejado en pago,3
79a7c519-f47c-43ae-8a24-8c9d14b57f59,Lalo Blanco Silva,+34926 966 250,0,46,8,3,9033,13965,19,11829.1813430422,1,1,1,1,2,0,0,0,0,operaciones,exceso de tiempo de espera,4
2805908f-adec-4529-8c0d-cce1bdeb5a95,Hugo Roig Guardiola,+34926 082 775,0,35,7,7,7541,9284,22,7357.7474919156,1,0,1,1,1,0,0,1,0,finanzas,Bono de desempeño inexistente,3
0bc8e206-49e4-4335-81d3-56a71fdf6108,Marco Palacios Balaguer,+34946542097,0,37,7,2,9386,16700,20,9293.27376223362,1,1,1,1,1,0,0,0,0,operaciones,Exceso de trabajo mensual,4
afc13bfa-866e-4332-98c3-83fca8275f59,Jose Antonio Santamaría Paz,+34936 71 58 60,0,53,12,5,7751,5380,10,3488.73253887528,1,1,1,0,2,1,0,0,0,finanzas,Salario bajo y pago irregular,5
b0913e97-b4f1-4136-8114-d97b1ce2627b,Hector Córdoba Mayo,+34 886626614,0,26,5,1,8272,9828,27,6254.39907052971,1,1,1,1,1,1,0,1,0,recursos humanos,Exceso de trabajo,4
efc7fd5d-7ca2-49b9-a28f-9d51d3671359,Ambrosio Palacios Sosa,+34942857199,0,38,6,5,6868,3985,5,0,1,1,1,1,2,0,0,0,0,recursos humanos,Falta de incentivos y bonos,3
c1bf181d-5457-4481-8c03-442f635acf0d,Jorge Blazquez Roura,+34 943 175 351,0,33,9,1,8467,10336,16,5982.90881579148,0,1,1,1,1,0,0,0,2,operaciones,exceso de trabajo,3
b00b0c01-2dc5-462e-a6fe-af1da385f77b,Samu Pallarès Torralba,+34 923241486,0,43,3,2,7079,2205,5,2044.59509165683,0,1,1,1,1,0,0,0,0,finanzas,Pago retrasado en varias ocasiones,4
d8ccbbf8-692c-4fc3-b973-1909c6276bfc,Onofre Torres Berrocal,+34975 130 948,0,45,2,2,9035,3894,22,2952.50819006335,1,1,0,1,0,0,0,1,0,finanzas,Problemas de pago frecuentes,4
4b592a18-cd7d-4067-8a47-1000a306d61d,Rafa Ureña Villegas,+34824850500,0,70,13,1,8442,10365,15,7106.28866659696,1,1,1,1,2,0,0,0,0,finanzas,Inconsistencias en pagos mensuales.,4
e28c7cdb-49b6-4bb0-bba4-99185a46c5a6,Moreno Danilo Anglada Rubio,+34823999103,0,32,9,8,8243,21168,24,12089.5765948317,0,0,1,1,2,0,0,1,0,finanzas,Problemas de pago,4
76c1e276-9ce2-424f-a202-610de38ee851,Fermín del Madrid,+34920908206,0,38,15,14,8437,8960,20,6000.11216571997,0,1,1,1,2,0,0,0,1,operaciones,exceso de trabajo,3
d4bb8ece-c1e0-4c75-ae81-1fe80a14c611,Maxi Almazán Fernández,+34900662414,0,43,15,11,8853,7392,21,5846.16775189624,1,0,1,0,2,1,1,0,0,operaciones,exceso de trabajo,4
eba291a4-3a8e-4817-9d4a-c4629d1c3e5d,Mariano Sanchez Morillo,+34 806 033 918,0,48,12,6,8780,12506,26,9533.51550511817,1,1,1,1,2,1,0,1,1,finanzas,No se registró mi bono,5
a30ff3ef-0dea-4201-9a6d-34cda1ee5d0e,Santos Pou-Salcedo,+34806898952,0,37,16,5,8124,3040,16,2038.01905136052,1,1,0,1,1,0,1,0,0,recursos humanos,exceso de trabajo,4
c60b07b7-bebe-4117-8ebe-2662b37d231c,Cosme Ferrero Lozano,+34952224904,0,34,10,0,8501,7203,7,4383.33730422941,0,1,1,1,2,0,0,0,3,recursos humanos,exceso de trabajo,5
b56585ae-3f34-4abb-8824-f0db529542c6,Feliciano Natalio Nieto Hoz,+34 885 665 357,0,40,7,4,9360,2947,7,2413.35300792946,1,1,1,1,2,0,0,0,0,finanzas,No he recibido mi bono por desempeño.,2
ecd353fa-6cf3-497e-b254-f2299212526a,Pepito Bru,+34 975 74 69 92,0,34,7,0,7722,6972,21,3857.8409952377,1,1,1,1,1,1,0,0,0,operaciones,Viajes cancelados,3
e119872b-8ac8-406e-91cd-a7391e45063d,Nilo de Mayoral,+34883 47 18 45,0,48,3,0,9057,2856,12,2064.46641173017,0,1,0,1,1,0,0,0,0,recursos humanos,Falta de pago de bono mensual,4
17fc4983-ad84-4580-90d7-2f4a561d8c60,Felix Carbajo Feijoo,+34 985 62 99 57,0,67,12,11,6698,3340,5,2096.62014011098,1,0,1,1,0,0,0,0,0,recursos humanos,exceso de trabajo,3
6015989e-38d3-4bc3-9455-c09425a4021f,Jose Miguel Huguet-Sans,+34 900 827 080,0,44,18,15,7223,13122,27,9440.78834417513,0,1,1,1,2,1,0,1,0,finanzas,Problemas de pago,5
007119df-f939-4ac6-8da0-3e21bfee786a,Hector Llopis Terrón,+34 824 98 07 38,0,43,22,17,7754,2912,32,2340.50884102709,1,1,0,1,3,1,0,0,0,operaciones,exceso de viajes cancelados,4
9365f6fb-e9a8-49c8-84cb-958966a938ba,Epifanio Laguna Linares,+34918 196 283,0,65,28,22,9070,9528,12,6657.32222997793,1,1,1,1,2,0,1,0,1,operaciones,Esperas excesivas en el transporte,4
1b9b7417-9afd-44f5-9564-53d09a85a5a0,Alfonso Daza Tejada,+34887 282 634,0,35,9,6,7404,4746,14,2943.6334454441,1,1,1,1,0,0,0,1,2,finanzas,Problemas de pago,4
69a60c4c-23d3-4bdd-9d71-54fe6785a398,Sergio Llopis,+34845 907 369,0,36,8,8,8038,4688,16,3083.7897299946,0,1,1,1,2,1,0,0,0,recursos humanos,exceso de trabajo,4
aa3aac19-3c64-47e8-a92e-8da4bad390d7,Damián Hervás-Llano,+34880 126 419,0,41,13,11,7903,5057,13,0,1,1,1,1,2,1,0,0,2,recursos humanos,No recibí mi bono mensual,4
65068c9b-1097-44aa-949e-9aac509edb5c,Leopoldo Julián,+34902 44 16 36,0,50,7,2,7113,2673,11,1618.47399282261,1,1,0,0,1,0,1,1,0,finanzas,Problemas de pago recibiendo menos de lo debido.,4
22af43e6-c579-4063-94d5-90f527f19e45,Marc Lillo Ripoll,+34 703949784,0,53,15,10,8981,10712,26,6955.77107683047,1,1,1,1,1,0,0,0,1,finanzas,No me han pagado mi bono,4
8b0b77f0-da83-4384-be1e-7399804caee2,Francisco Bernal Frutos,+34 928 433 946,0,47,5,1,7660,2838,22,1336.26363893681,1,0,0,0,2,0,1,0,0,operaciones,tiempo de espera excesivo,4
b01b36ab-2a52-4cd4-a5d0-fb44a7632bd7,Régulo Marí Guillén,+34846248439,0,50,14,9,6924,28308,21,22206.7465898571,1,1,1,1,1,0,1,1,0,finanzas,Salario muy bajo,5
3e390fa3-d78e-44e8-ab0d-dd4f7ebef5d9,Víctor Pina-Menendez,+34730 98 49 25,0,40,12,0,7572,1534,2,970.075155196584,1,1,1,1,1,0,0,1,0,finanzas,problemas de pago,5
b84d522c-73eb-4aa5-afb1-5ad816f804be,Javi Rovira Pinilla,+34926 68 64 12,0,54,4,2,8892,10830,30,8516.01525115148,1,1,1,1,3,0,0,0,0,recursos humanos,exceso de trabajo,4
7ee13474-4df5-4355-aa0a-8a01a9a93349,Jorge Casado,+34 987 417 457,0,42,12,1,9024,3663,9,2346.07915888342,1,1,1,1,1,1,0,0,0,operaciones,viajes cancelados,3
1944dab5-f096-4bc7-a41f-f352403f6a24,Severino Ávila Escudero,+34874 259 572,0,45,15,11,7333,23598,27,18163.4002577855,1,0,1,1,0,1,0,1,3,finanzas,Problemas de pago constantes,4
518dc95a-f69e-42df-8a61-84a40ce87d0e,Nicanor Polo Cabeza,+34927 03 30 69,0,48,4,2,7132,11584,16,8057.41544776155,1,1,1,1,0,0,1,0,0,finanzas,Problemas con el pago del salario.,5
8130a92b-f438-4ce4-8234-b46a55a9c163,Jose Luis Ignacio Font Cifuentes,+34 826687652,0,21,0,0,6958,9827,31,0,1,1,1,1,0,0,0,0,0,recursos humanos,falta de reconocimiento,2
28151f5b-bd27-4fe9-8401-97a4d398cafe,Danilo Palma,+34 974 858 085,0,39,14,10,8841,8602,23,5043.49256214808,1,1,1,0,0,0,1,1,0,operaciones,Largos tiempos de espera en los viajes.,4
c55a34c5-6671-4aed-b8a2-c07de5b69fdf,Aurelio Gutiérrez Villalba,+34 966 375 220,0,41,2,1,9363,11904,12,8625.11119219802,1,0,1,1,1,0,0,0,3,recursos humanos,demasiadas quejas previas,4
c7506764-479d-426e-b7b5-010c545399f3,Sebastián Olivé,+34700271111,0,42,3,0,8079,2708,4,0,1,1,1,1,1,0,0,0,0,finanzas,Salario no recibido,4
0728f3d7-2151-4e6b-8e78-2b2d0f6810bd,Paco Villar-Acosta,+34720 46 46 15,0,41,9,4,6952,6381,9,4555.476825286,1,1,1,1,2,0,0,1,0,finanzas,Problemas de pago,4
e5522f74-88ab-427c-bac6-e1af27db428e,Ceferino Miguel Escalona Solís,+34848308576,0,49,0,0,9534,4590,18,3566.42137581035,1,0,1,1,2,0,1,0,0,operaciones,exceso de tiempo de espera,3
ed7f2646-95a2-48bc-803d-b82b0732fa60,Eric Mascaró Huerta,+34 712 455 878,0,46,11,11,8257,17576,26,15111.9808866479,1,1,1,0,1,0,0,0,2,recursos humanos,Salario bajo comparado con rendimiento,3
d681d912-e688-454e-a60c-74ed90e07680,Anacleto Sanmartín Olmedo,+34944739735,0,33,4,0,7866,6225,15,4180.30948021104,0,0,1,1,2,0,0,0,1,recursos humanos,exceso de trabajo,4
9a0d62d4-603d-4853-9dce-e174df55cfaa,Marcos Andrés,+34826 91 39 72,0,26,4,0,8746,11284,26,6701.3409454426,1,1,1,1,2,0,1,0,0,operaciones,Exceso de tiempo esperando asignación.,4
b8e844d7-e55d-4069-9c16-3e3abf946b6c,Jose Francisco Rovira Solé,+34924 85 35 87,0,49,15,15,9206,20608,23,12815.5249586077,0,1,1,1,1,1,0,0,0,finanzas,Problemas de pago,4
213c9460-93ee-44ba-8390-81c97cbc9d19,Cirino Lobato,+34941 700 586,0,37,4,0,7367,14564,22,0,1,1,1,0,1,0,0,0,0,operaciones,exceso de trabajo,5
ec67314a-b7af-4234-b984-89677956b534,Lorenzo Prado Rozas,+34 841 07 42 77,0,35,2,2,8155,428,4,260.593337214472,1,1,0,1,2,0,0,0,0,recursos humanos,exceso de trabajo,5
10bf3b03-7d0e-4852-98b7-5bcd37cf01ee,Valero Vallés Rocamora,+34937 84 66 51,0,47,22,1,8241,1696,16,1404.24635340596,1,1,0,0,2,1,0,0,0,operaciones,Demasiados viajes cancelados,4
70d67844-7b6a-4dca-9c57-ae8d4d179b92,Gabino Garriga Díaz,+34 973 74 52 71,0,39,12,0,7765,9640,40,6263.93210024292,1,0,0,1,3,0,0,1,0,finanzas,Salario no recibido,5
bea99d18-2d28-4222-82b9-0f5e2f1a44b8,Octavio Augusto Pino Calleja,+34848872408,0,45,3,1,9149,19780,20,12883.7986440952,1,1,1,1,1,0,0,0,0,operaciones,Exceso de trabajo sin compensación adecuada.,4
eb2c2a8b-377a-430e-810d-765c38ba53ea,Berto Recio Arteaga,+34800 23 71 26,0,29,7,2,9574,13500,15,0,0,1,1,1,2,0,0,0,2,recursos humanos,exceso de trabajo,4
07bcac28-61d7-4f6b-817e-de8a4c9a54e0,Victor Manuel de Agustín,+34 820 04 07 19,0,39,0,0,6967,3900,26,2362.6883540915,1,1,0,1,2,0,0,0,0,recursos humanos,exceso de trabajo,3
7045dd60-76b0-4851-b501-d7c9f2643cf8,Manuelita Blasco Escobar,+34841095135,1,36,6,1,7679,21576,24,14228.4755579487,1,1,1,1,1,0,1,0,1,operaciones,exceso de trabajo,4
8607fa73-fbd3-4cdd-a03c-602b9dd18edf,Teo Tolosa Adán,+34 946 95 45 98,0,48,6,1,7886,13440,20,0,1,1,1,0,2,0,0,0,1,recursos humanos,Bono no recibido,4
f0e00cad-9d7d-4a17-8b16-2ad8044ff715,Máximo Camacho-Higueras,+34726 593 630,0,48,17,4,7702,1593,27,0,1,1,0,1,2,0,0,0,0,operaciones,exceso de trabajo,4
0e605a3a-54aa-448f-873e-ecafef154b87,Patricio del Sanjuan,+34 984 91 26 67,0,23,0,0,8506,10032,12,5028.46056236767,1,1,1,0,2,1,0,1,2,finanzas,Pagos no claros,3
b7b40570-287e-4d4d-ba15-35d389741c23,Amando Garzón Rios,+34 976 719 660,0,49,23,12,8751,6601,41,4716.07723466163,1,1,0,1,2,0,0,0,0,finanzas,Salarios insuficientes,3
c0abc991-639c-4123-bb32-04345eaeaec0,Marino Escolano Tenorio,+34914080447,0,26,6,4,8435,7566,26,5809.70197326848,1,1,1,1,1,0,0,1,0,finanzas,No me han pagado el bono,5
9ea5e659-bb8c-44ed-b37c-7e572fd60421,Juan Antonio Abril Cabo,+34945 59 64 16,0,40,15,2,8535,21560,35,15486.2998464334,1,1,1,0,3,0,0,0,1,operaciones,Exceso de trabajo,4
2283ac8b-88f8-407a-9e6a-0b4968bc63ea,Gregorio Ferrándiz Alberdi,+34825007240,0,34,9,3,8985,19414,34,14253.848471913,1,0,1,0,1,0,1,0,0,recursos humanos,exceso de trabajo,4
96de9a45-2d7d-4789-90d5-f1730e478c2a,Jacobo Montserrat-Bravo,+34 979 73 68 51,0,43,1,0,6697,26790,30,18164.7860478929,1,1,1,0,2,0,0,0,1,finanzas,Bajo salario base mensual,3
d9e0aee0-dfce-43b9-b609-0c993aeb3662,Poncio Reinaldo Comas Viñas,+34943 772 798,0,64,2,2,6533,4802,14,3261.80140001302,1,1,1,1,2,0,0,0,0,recursos humanos,exceso de trabajo,4
74b4058e-c182-4c8e-85d4-15aaf3acde83,Gabriel del Estrada,+34 984 37 26 25,0,54,10,8,7908,5418,14,0,1,1,1,1,1,0,0,0,2,recursos humanos,No recibo mi bono,4
5163bdf6-9747-499a-a81d-e29d960beca9,Celso Benavent Gutiérrez,+34 887 90 23 67,0,45,2,2,7476,15928,22,0,1,1,1,1,1,0,0,0,3,recursos humanos,bono por desempeño cero,4
1b51d935-a4cc-4199-9781-5b704ff99633,Octavio Gelabert Sans,+34827830326,0,32,3,0,10192,5504,16,0,1,1,1,1,1,0,1,0,3,recursos humanos,exceso de trabajo,3
aa1d8107-47ff-4361-9c21-8bee41042730,Angelino Mascaró Quevedo,+34822 56 74 87,0,41,12,12,6949,6554,29,4868.94266916276,0,1,0,1,1,0,0,0,0,operaciones,tiempo de espera excesivo,3
c3b0cc3e-6221-4242-89c7-25111d29a4c3,Joan Oliva Chacón,+34925 41 94 08,0,43,8,5,6982,7384,13,3234.26573043412,1,1,1,0,1,1,0,0,0,recursos humanos,exceso de trabajo,4
c989bc10-5ef7-44f0-ae55-5c7aba1fc3d3,Vinicio de Huguet,+34 944 71 85 95,0,31,2,1,7473,11457,19,7855.42177997426,1,1,1,1,2,0,0,0,3,recursos humanos,exceso de trabajo,4
86dfda25-48e6-41f7-a2dd-0ecdff2f42ee,Patricio Valderrama,+34 949155612,0,39,8,7,8746,8619,17,6364.67957471445,1,1,1,1,2,0,1,0,0,recursos humanos,exceso de trabajo,4
6ab15ca6-ca39-48ec-9aca-7d1374cfc46e,Nazaret Coloma-Gómez,+34806 692 669,0,25,3,1,6376,11898,18,9773.81356330542,0,1,1,1,1,1,0,1,1,finanzas,Problemas de pago,4
da4d5ac2-3064-4629-85cc-9ce3ff0c6079,Valero Tristán Chico Giménez,+34879 01 71 25,0,50,22,13,8081,2814,3,0,1,1,1,0,1,0,0,0,2,finanzas,No he recibido el bono correspondiente.,5
41aa2e0f-744c-4099-ab91-3e6a20248227,Emiliano Águila Lopez,+34883537818,0,44,8,8,8690,12903,33,8419.61872594513,1,1,1,0,1,0,0,1,1,finanzas,Problemas de pago,4
55f2cc88-3672-4f52-9d13-54cffb117819,Che Gimeno Pizarro,+34980 91 60 27,0,35,8,7,8201,14817,33,9752.11293537452,1,1,1,1,3,0,0,1,1,finanzas,Salario recibido a destiempo,4
514f9d99-aab5-4886-a198-6a78a518414a,Dan Bonilla,+34920646484,0,40,1,1,8897,8492,22,5450.10197247571,1,1,1,1,1,0,0,0,1,recursos humanos,falta de reconocimiento,3
22ede5f7-b055-4873-9515-a34d16951ff8,Demetrio Núñez Castrillo,+34 979 210 906,0,53,8,7,7115,17908,22,12093.2813895041,1,1,1,1,1,0,0,0,0,finanzas,Salario insuficiente para mi trabajo,4
8d9fb797-d67e-46da-b818-ef574026460a,Alcides del Fortuny,+34925 976 999,0,32,4,2,7831,5460,7,3506.4912624438,1,1,1,0,2,0,0,1,3,finanzas,Problemas de pago,4
4f208f2a-d468-4748-893d-2ecf21d4bd80,Juanito Chema Donoso Tamarit,+34827 57 45 69,0,51,23,4,8811,14124,44,11946.1728310045,0,0,1,1,3,0,0,1,0,finanzas,Salario insuficiente,4
b84b38a3-beec-48d2-82b6-0f589e6993fc,Nazaret Galván Girona,+34 821 87 66 42,0,41,7,6,8268,11637,27,7198.81916342237,1,1,1,0,2,0,1,0,0,operaciones,exceso de trabajo,3
46513df7-6f84-48cc-9fd5-618769b564b2,Clemente Galván Alcalde,+34828791595,0,40,10,9,7675,21000,24,12379.122543751,1,1,1,0,2,1,0,0,0,operaciones,exceso de trabajo,4
f5bbcd34-1c41-4606-b6f8-feda5cd6814b,Edelmiro Silva Falcó,+34826375893,0,50,8,3,7572,10080,15,6545.33729709617,1,1,1,1,1,0,0,0,2,operaciones,Tiempo de espera excesivo,4
6ef56859-b52d-49de-8e39-e3a9b26e4b9f,Gabino Acevedo Carbajo,+34 847 290 465,0,32,13,1,6873,10880,17,8343.58221722697,1,1,1,1,3,0,1,0,0,operaciones,tiempo de espera excesivo,4
9c5a746a-c30c-4dbc-a7a5-bcab0d2616df,Juan Pablo Ferrera Cáceres,+34 945 876 732,0,45,14,5,8680,11752,26,7560.07888622605,1,1,1,1,3,0,0,0,0,operaciones,Largos tiempos de espera,4
f37e2e7e-7ccc-4d22-ba64-c3fda22c18a8,Erasmo Pizarro Pont,+34886 51 54 75,0,51,1,0,6875,4884,33,4239.7028842294,1,1,0,1,1,0,0,0,0,operaciones,viajes cancelados,3
2caea0be-3232-4cca-afad-b360305899ba,Trinidad del Baena,+34 803 946 255,0,44,23,6,7835,20898,27,0,0,1,1,1,2,1,0,0,0,operaciones,Demasiados viajes en poco tiempo.,4
bd972777-2d9f-4660-a30e-8b12508f5d06,Atilio de Guzmán,+34621 20 62 07,0,20,0,0,8299,17451,21,11467.1376064277,1,0,1,1,2,1,0,0,0,operaciones,viajes cancelados frecuentes,4
e29b7e67-0b9c-465b-8de1-3ffb97610157,Nacio Fonseca Palacios,+34948851972,0,50,23,2,8372,6244,28,3574.80731903084,0,1,0,1,2,0,0,0,0,finanzas,Problemas de pago,4
767fcb84-6ee5-4602-96e3-c99bd162fc9e,Lucas Sanmartín Madrigal,+34 723 339 644,0,45,16,13,9456,6935,19,5192.41252832661,1,1,1,1,3,0,0,0,1,operaciones,viajes cancelados,4
99dea385-88e1-4531-ab36-a9f8c0631386,Eleuterio Morillo Arellano,+34 741 91 99 36,0,57,16,2,9596,17216,32,10962.6981112251,1,0,1,1,1,0,0,0,0,recursos humanos,Necesito que se resuelvan mis problemas de pago.,3
efab36a0-cbc8-43ce-9587-712c012e0734,Gil Aguirre Llorente,+34 923026606,0,43,0,0,6123,15966,18,0,1,1,1,1,3,0,0,0,0,operaciones,Exceso de trabajo,4
f635368a-2e3f-4f73-a15a-02e6503b2206,Silvestre Andrés Girón Giménez,+34 982 940 139,0,43,4,0,9570,7810,22,5833.44538962569,1,1,1,1,2,0,1,0,0,operaciones,esperas largas,4
830a8e7a-ae7a-4419-8bee-19d8cc6aaf65,Nazaret Giménez Bárcena,+34 806 42 72 37,0,42,17,7,6961,7092,18,0,1,1,1,1,3,0,1,1,1,finanzas,Problemas con pago de bono,4
a2834232-dfd8-4a90-8f1d-99663eef04ba,Eric Águila,+34 972 99 91 30,0,33,11,0,7705,7574,7,6431.99215799406,1,0,1,1,2,0,0,1,3,finanzas,Salario insuficiente,5
cba4b1a8-dabf-4c9c-a8ef-a08fa9093663,Toño Jaén-Tello,+34910 52 34 93,0,36,3,0,6621,4068,12,3267.08241814631,1,0,1,1,1,1,0,0,3,recursos humanos,exceso de trabajo,5
fe431395-186b-4b25-9dbe-adaf2b140d39,Raúl Isaías Hoz Peinado,+34 973 002 920,0,54,19,10,9150,15747,29,10885.8641278304,1,1,1,0,2,0,0,1,0,finanzas,No recibí mi bono mensual.,5
3d8a2e3f-a3e0-478c-9533-ce3e168d2ec1,Silvio Torralba Benítez,+34986361475,0,25,5,3,7393,1034,11,731.053773931714,1,1,0,1,2,1,0,0,0,finanzas,Pago retrasado,4
61646ee7-fc17-4421-8721-a3fedd158d83,Clemente Mesa Carrasco,+34 886 61 74 17,0,36,14,11,8849,7740,15,5646.01972946493,1,1,1,0,0,0,0,1,0,finanzas,Problemas de pago siempre sin resolver,4
7d31c3e4-4f4e-442d-a0b7-1c180642be8b,Benigno del Giménez,+34973 30 43 58,0,54,24,20,7516,5964,12,4206.45267774893,1,1,1,1,2,1,0,0,2,operaciones,viajes cancelados,4
01ac1309-90ed-41f8-a582-3ccd0156b140,Leopoldo Rueda Cañellas,+34 986 14 87 82,0,24,3,1,7258,9674,14,0,1,1,1,1,2,0,0,0,0,recursos humanos,exceso de trabajo,4
9d834772-f5de-4885-b5fd-38655dbf897f,José Luis Colom-Ferreras,+34 885 016 977,0,44,15,3,7882,1245,5,960.955616280851,1,0,0,1,1,0,1,0,1,recursos humanos,exceso de trabajo,5
e0736dbe-b402-46ec-b7a3-030bdb0ea9ca,Natalio Nevado,+34 849959443,0,52,20,4,8079,9400,20,5182.41407331779,1,1,1,1,0,0,0,0,0,recursos humanos,sueldos bajos,3
c73d2098-0b25-4f61-ab0f-40cb7afe3fe9,Pancho Torrent Pina,+34 879515194,0,29,6,3,7900,5463,9,3790.45902625106,1,1,1,0,2,0,0,0,0,operaciones,viajes cancelados,3
d77a28d6-3337-4814-949c-9b6123467bd3,Tiburcio Silva Landa,+34 982 257 754,0,28,5,0,7178,1113,7,0,1,1,0,1,1,0,0,0,3,recursos humanos,Salario no recibido,4
cbd3c26a-7330-4da3-b565-c889b57ef650,Zacarías Gaspar López Duque,+34 846 790 403,0,35,1,1,7984,9690,17,6118.67409040251,1,1,1,0,2,0,0,0,0,operaciones,Exceso de trabajo,4
5f1624b4-b57c-4ee8-aa7f-cc4483191808,Juan Carlos Vilar-Nogueira,+34 849173375,0,47,15,8,7754,10290,35,8650.60505004156,1,1,1,1,1,0,0,0,3,finanzas,Exceso de problemas de pago,5
5d1127cd-8144-4de1-99e9-36f295fe56e8,Héctor Estrada Torres,+34982898070,0,54,12,0,7847,11844,21,8097.32028365305,0,1,1,0,0,0,0,0,2,operaciones,exceso de tiempo de espera,5
2314a71f-57fd-44e8-9a06-3ee52f7879e8,Valentín Roura Lloret,+34 876685719,0,38,5,1,9438,16932,17,16143.2126721355,1,1,1,1,2,0,1,0,0,operaciones,tiempos de espera excesivos,4
85166e70-4959-4140-b9c0-f72d0b66a32d,Paco Mercader Tena,+34 807 826 010,0,48,3,2,7364,4576,13,3162.88176248121,1,1,1,1,1,1,0,0,0,finanzas,No me han pagado mi bono,4
d0db88dd-a71a-4874-bdc6-6b62782fa53a,Efraín Leal Hernández,+34 871 38 38 24,0,37,15,10,9016,13486,22,0,0,1,1,1,3,0,0,0,0,recursos humanos,exceso de trabajo,4
5b8fcf17-7958-44ed-907e-3ceea2527219,Jaime Godoy,+34803 372 894,0,39,10,9,7739,22464,27,14427.3851467782,0,1,1,1,1,0,0,0,0,operaciones,exceso de trabajo,4
83fb8b97-8f86-4c80-9fa2-1fa4118dd415,Luís de Ayuso,+34 843 660 239,0,20,0,0,7211,17618,23,12487.5584270732,1,1,1,1,2,0,0,0,0,recursos humanos,exceso de trabajo,4
e0726143-f85a-4135-8760-b2b50f86b974,Jacobo Bou García,+34949 251 479,0,46,6,6,9021,13896,24,0,1,1,1,0,2,0,0,0,0,operaciones,exceso de trabajo,4
9f31c0dd-c595-44da-b1e1-ad6cedc2bf23,Asdrubal Ferrando Pedro,+34 825 57 93 89,0,41,10,2,7672,6732,18,5608.92781235242,1,1,1,1,1,0,0,0,0,operaciones,exceso de trabajo,3
184af0fb-51f1-4592-8be5-a42f27f5ba03,Patricio Zamora,+34946352823,0,43,9,7,8902,4966,13,3896.22945185655,1,1,1,1,1,0,0,0,1,finanzas,Cobraron mal mi bono de desempeño,5
51f39288-4447-4988-b3d8-9531654cab89,Claudio Grande Tudela,+34978 190 144,0,51,21,8,8746,10489,17,8271.35099869725,0,1,1,1,1,0,0,0,0,recursos humanos,Problemas de pago constantes.,4
87d6795c-acd7-4eae-b4d0-ae13e568d571,Celestino Granados Ferrándiz,+34 827 105 501,0,53,16,1,6715,6960,24,3075.51269783379,1,1,1,1,2,0,0,1,0,finanzas,Problemas de pago frecuentes.,4
2f25b6c7-6028-484c-8301-5f9342fb35d0,Efraín Amo-Blanca,+34942380214,0,58,5,1,7641,9105,15,5768.14746712019,1,1,1,1,1,0,0,1,3,finanzas,Problemas de pago frecuentemente.,4
6577770b-6287-4705-9f03-4b37ffd91ba4,Carlos Pedro Zaragoza,+34850 803 558,0,35,8,3,7357,18900,27,15700.8737838401,1,0,1,1,1,0,0,0,0,operaciones,exceso de trabajo,4
2fef4e5e-e1c2-4c12-b48a-a82687e061ec,Marcelino del Posada,+34 838 91 41 16,0,42,14,10,7371,12288,16,11298.292642014,0,1,1,0,2,1,0,0,1,recursos humanos,Demasiadas quejas previas acumuladas.,4
a6f6aaef-5848-4b0b-b4f0-778a8d0dd1c4,Custodio Herranz Company,+34874427211,0,49,10,6,8160,8327,11,6521.85373584508,1,1,1,1,1,0,0,1,0,finanzas,Pagos inconsistentes en mi salario,4
76b2a0db-6025-46cb-ae19-4170891a0b7d,Roldán Serrano Porta,+34 974248083,0,35,6,6,6825,10395,15,7027.90372691222,1,1,1,0,0,0,0,0,0,finanzas,Exceso de problemas con pagos,4
2112b4a2-045a-461e-b04d-0a31ce84036e,Teobaldo Espinosa Duarte,+34886 44 59 61,0,49,5,3,9896,15686,23,12332.6376948184,1,1,1,0,2,0,0,0,0,operaciones,Exceso de tiempo de espera,4
9967625f-8718-4b62-9115-a600fe14262e,Octavio Roma Navarrete,+34 884414832,0,48,7,4,7320,18032,28,12151.3526217028,1,0,1,1,1,0,1,0,0,operaciones,exceso de trabajo,4
c1a8b7d3-47e3-42ba-82c1-0a49531280e0,Seve Fajardo Jódar,+34880568958,0,48,12,5,8067,5049,17,4254.20473129674,0,1,1,1,1,0,0,0,2,recursos humanos,exceso de trabajo,5
034ebd2d-3fd3-454a-bcf3-28918484d7e9,Fernando Alonso Alonso,+34826303753,0,44,23,7,8540,13455,39,0,1,1,1,1,1,0,0,0,1,finanzas,No he recibido bono por desempeño.,4
6db68f20-97a8-4656-b2eb-d6cb70a8e43c,Florentino Ramirez Roura,+34 875 90 58 55,0,37,6,2,8384,16352,14,12022.7642031466,1,1,1,1,2,0,0,0,0,finanzas,No recibo mi bono por desempeño.,3
0eab7e3f-c99d-48f7-ba25-7812645ac962,Blas Martin Méndez Millán,+34946 32 74 37,0,47,22,22,7916,10269,21,5751.11159586238,1,1,1,0,2,0,0,0,0,operaciones,exceso de trabajo,4
